,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
1338,1.313276,-0.601835,1.303897,0.797116,0.566156,-0.209935,0.831678,0.609662,0.508597,-0.186749,-0.255701,-0.18748
1339,1.31921,-0.584499,1.277022,0.807734,0.551781,-0.207613,1.444085,1.081597,0.505861,-0.334696,-0.231438,0.180438
1340,1.318398,-0.574406,1.252032,0.812917,0.543336,-0.209649,0.831392,0.341927,0.064558,-0.23557,0.062408,0.486337
1341,1.31796,-0.57299,1.241766,0.813568,0.542147,-0.210198,0.296513,0.414434,-0.021524,-0.058243,0.301542,0.591637
1342,1.337406,-0.565941,1.243044,0.8212,0.53621,-0.195218,-0.211321,1.326434,0.653149,0.065534,0.793624,0.723477
1343,1.376502,-0.548514,1.255036,0.837245,0.521419,-0.16475,-0.250455,1.747032,0.999509,-0.312587,0.139408,0.725144
1344,1.401128,-0.534308,1.253492,0.848263,0.509246,-0.145321,0.473559,0.909257,0.489688,-0.409909,0.031739,0.603039
1345,1.386085,-0.525006,1.22854,0.850601,0.501218,-0.158927,1.674553,-0.670247,0.173225,-0.017594,0.235278,-0.055291
1346,1.364446,-0.517928,1.187908,0.850414,0.495081,-0.178018,1.431752,0.560047,-0.123808,0.692448,0.465918,-0.337165
1347,1.387596,-0.51697,1.177209,0.854773,0.494249,-0.15837,0.063334,1.575966,0.085385,0.983041,0.300521,0.175781
1348,1.410149,-0.513062,1.186173,0.860027,0.490848,-0.139362,-0.661609,0.425249,0.23562,0.724033,-0.232486,0.555332
1349,1.42344,-0.514922,1.211856,0.860899,0.492467,-0.127785,-1.264493,-0.05857,0.005566,0.350527,-0.466436,0.49012
1350,1.436715,-0.521468,1.240502,0.859306,0.498154,-0.115913,-1.320666,0.046888,-0.210742,0.34507,-0.152802,0.301124
1351,1.460564,-0.530889,1.278208,0.857123,0.5063,-0.094867,-1.908021,0.307089,-0.302773,0.32586,0.224092,0.310459
1352,1.490119,-0.543419,1.326276,0.853162,0.517065,-0.06898,-2.182835,0.191729,-0.519257,0.192782,0.261224,0.316203
1353,1.516192,-0.559428,1.376806,0.846296,0.530701,-0.046258,-2.156787,-0.132524,-0.705598,0.081927,0.207488,0.193337
1354,1.53803,-0.576066,1.421133,0.838162,0.544729,-0.027474,-1.74213,-0.035724,-0.763715,0.019519,0.176432,0.040672
1355,1.559461,-0.592713,1.460433,0.829375,0.558613,-0.009402,-1.645882,-0.035854,-0.814317,-0.01364,0.166484,-0.032178
1356,1.579515,-0.609103,1.499334,0.82013,0.572132,0.007151,-1.546975,-0.103321,-0.811403,0.034377,0.046123,-0.025401
1357,1.597879,-0.624133,1.533367,0.811172,0.584394,0.021974,-1.281289,-0.04586,-0.759414,0.039734,-0.100508,-0.147386
1358,1.614448,-0.638267,1.563758,0.802364,0.595805,0.035047,-1.168604,-0.108151,-0.730774,0.011845,-0.198817,-0.221326
1359,1.627427,-0.649321,1.591935,0.795218,0.604646,0.045082,-1.039971,-0.233037,-0.513934,-0.037237,-0.293519,-0.13314
1360,1.638631,-0.655843,1.616215,0.790711,0.609828,0.05372,-0.890042,-0.165041,-0.332445,0.007232,-0.32899,-0.085779
1361,1.643254,-0.65976,1.634911,0.788066,0.612927,0.057201,-0.616786,-0.485015,-0.205144,0.020558,-0.361233,-0.14613
1362,1.637033,-0.661736,1.646854,0.787196,0.614488,0.052217,-0.378669,-0.781465,-0.069573,0.029423,-0.375566,-0.205034
1363,1.621095,-0.660488,1.65337,0.788694,0.613502,0.039704,-0.192327,-1.158875,0.110605,0.080843,-0.351509,-0.305726
1364,1.588461,-0.655912,1.651542,0.792369,0.609882,0.013998,0.277348,-1.851627,0.316667,0.112005,-0.219562,-0.211706
1365,1.533749,-0.646458,1.636255,0.797674,0.602363,-0.029565,0.749209,-2.489167,0.566472,0.142709,-0.013542,0.145929
1366,1.465397,-0.631566,1.617371,0.802625,0.590409,-0.084911,0.82569,-3.090993,0.752579,0.283755,0.125823,0.341136
1367,1.391087,-0.612237,1.602911,0.805185,0.574699,-0.146278,0.59148,-3.275186,0.930641,0.466894,0.168846,0.329337
1368,1.327548,-0.59479,1.600666,0.803883,0.560335,-0.199494,0.084365,-3.067053,0.736688,0.496654,0.261748,0.458924
1369,1.267757,-0.583896,1.609747,0.796304,0.551278,-0.248981,-0.430797,-3.39712,0.608531,0.484411,0.156745,0.511661
1370,1.214966,-0.577456,1.636759,0.785369,0.545895,-0.291882,-1.312165,-3.205305,0.823251,0.633607,-0.079693,0.617688
1371,1.186299,-0.560223,1.679198,0.785285,0.531375,-0.317755,-1.138041,-2.129855,1.856059,0.837747,-0.242374,0.567954
1372,1.172099,-0.524607,1.713438,0.797636,0.500873,-0.336011,-0.519244,-1.479594,2.274019,0.616137,-0.041431,0.225873
1373,1.151486,-0.490653,1.74929,0.805615,0.471202,-0.3591,-1.038444,-2.271821,2.106901,0.25809,0.078114,0.13832
1374,1.115836,-0.467688,1.800017,0.801815,0.450823,-0.392238,-1.843535,-3.294214,1.938081,0.044513,0.210187,0.307735
1375,1.081712,-0.462157,1.864871,0.790155,0.44588,-0.420531,-2.457922,-3.29949,1.659261,-0.129923,0.246533,0.418043
1376,1.046934,-0.460244,1.936946,0.775792,0.444167,-0.448176,-2.921237,-3.371345,1.64864,-0.304784,0.133256,0.551555
1377,1.012451,-0.463471,2.010455,0.75866,0.447055,-0.473894,-2.799526,-3.293286,1.469929,-0.337945,-0.040592,0.646685
1378,0.980501,-0.469481,2.073358,0.740889,0.452423,-0.496383,-2.363742,-2.792831,1.14866,-0.310255,-0.049149,0.601379
1379,0.957781,-0.478426,2.126035,0.726082,0.460383,-0.510738,-2.107274,-2.037292,0.862132,-0.290672,0.072744,0.484828
1380,0.951294,-0.490726,2.172646,0.718088,0.471267,-0.512111,-2.016129,-1.025546,0.583734,-0.28158,0.170121,0.393825
1381,0.96154,-0.507331,2.21515,0.716781,0.485847,-0.500179,-1.986707,-0.232964,0.288095,-0.296905,0.180932,0.324367
1382,0.982645,-0.527304,2.252469,0.718959,0.503206,-0.479461,-1.842957,0.343033,-0.023565,-0.22964,0.120833,0.229888
1383,1.012765,-0.549967,2.284239,0.72321,0.522659,-0.451435,-1.730206,0.919089,-0.322618,-0.116994,0.076233,0.127888
1384,1.053276,-0.576567,2.31287,0.728558,0.545149,-0.414749,-1.72009,1.429529,-0.640463,-0.013409,0.031572,0.030624
1385,1.100968,-0.607064,2.341413,0.732333,0.570458,-0.371842,-1.805727,1.645798,-0.836823,0.210462,-0.145837,-0.149292
1386,1.151266,-0.63746,2.372685,0.733921,0.595156,-0.327335,-1.752146,1.493147,-0.804207,0.286434,-0.237918,-0.209942
1387,1.188803,-0.663743,2.401536,0.730918,0.61607,-0.293628,-1.420313,0.641534,-0.711067,0.380639,-0.285702,-0.281292
1388,1.194756,-0.678244,2.421685,0.724266,0.627427,-0.285961,-0.700598,-1.01766,-0.130278,0.500648,-0.298768,-0.350178
1389,1.176464,-0.673991,2.436612,0.721372,0.624109,-0.300184,-0.411913,-1.241432,0.699897,0.503543,-0.29545,-0.335955
1390,1.172016,-0.656769,2.448435,0.729827,0.610561,-0.307517,0.196137,-0.16702,1.084123,0.008362,-0.567944,0.480903
1391,1.178544,-0.638627,2.443202,0.741934,0.596094,-0.306931,0.601044,0.916714,0.380536,0.62414,0.75434,0.586945
1392,1.202433,-0.640021,2.43387,0.748278,0.597212,-0.288822,0.153296,1.693517,-0.349978,0.466032,0.987276,0.639697
1393,1.235532,-0.635139,2.438956,0.76017,0.593289,-0.264857,-0.271445,1.163025,0.812097,0.074104,0.874835,0.609034
1394,1.260514,-0.621652,2.457754,0.774098,0.582379,-0.248206,-0.614181,0.5329,0.713302,-0.175206,-0.027814,-0.265634
1395,1.27496,-0.621532,2.479394,0.77767,0.582281,-0.237018,-0.96316,-0.222478,-0.024173,-0.170004,-0.044684,-0.418423
1396,1.272342,-0.635404,2.498465,0.769252,0.593503,-0.236656,-0.948037,-0.792123,-0.638633,-0.216685,-0.081616,0.108436
1397,1.275333,-0.658464,2.520566,0.75666,0.611903,-0.230306,-1.331617,-0.219851,-0.893078,-0.16265,-0.073924,0.57372
1398,1.29816,-0.68225,2.549388,0.747488,0.630541,-0.208996,-1.41045,0.44768,-0.725705,0.111261,-0.068804,0.690472
1399,1.330699,-0.697692,2.58197,0.744345,0.642451,-0.18223,-1.475957,0.590871,-0.247782,0.386041,-0.086741,0.653879
1400,1.363768,-0.706184,2.624456,0.744596,0.648935,-0.156393,-1.725624,0.129454,0.00637,0.453783,-0.249613,0.492422
1401,1.395642,-0.71225,2.662708,0.745313,0.653539,-0.131896,-1.336684,0.501996,0.011814,0.202853,-0.250111,0.20108
1402,1.426666,-0.716512,2.698198,0.746282,0.656759,-0.108313,-1.465897,0.195818,-0.031425,0.028041,-0.098928,-0.048349
1403,1.451094,-0.723374,2.744603,0.744213,0.661918,-0.089512,-1.964123,-0.644552,-0.165219,-0.077205,-0.051795,-0.017315
1404,1.469299,-0.731608,2.79631,0.740272,0.668067,-0.075395,-1.891032,-0.801241,-0.2051,-0.087073,-0.066016,0.09636
1405,1.48631,-0.7394,2.841456,0.736238,0.673844,-0.062351,-1.587806,-0.558168,-0.249227,-0.083726,-0.077897,0.176074
1406,1.504509,-0.746503,2.879719,0.732456,0.679076,-0.048624,-1.358352,-0.299062,-0.242616,-0.065266,-0.075362,0.206705
1407,1.524469,-0.753529,2.914844,0.728496,0.684217,-0.033774,-1.281584,-0.145634,-0.315983,0.016514,-0.079282,0.165121
1408,1.546035,-0.762202,2.947688,0.723096,0.690516,-0.017908,-1.143827,0.010921,-0.425249,0.084537,-0.145121,0.038279
1409,1.567474,-0.771239,2.975388,0.717044,0.697024,-0.002382,-0.923291,0.165737,-0.437793,0.101972,-0.184939,-0.001448
1410,1.588285,-0.779464,2.999841,0.711182,0.702898,0.012439,-0.858385,0.171723,-0.392482,0.150909,-0.264742,0.021924
1411,1.606955,-0.786243,3.02532,0.706048,0.707704,0.025541,-0.938675,-0.090201,-0.356388,0.277763,-0.264939,0.072085
1412,1.621277,-0.792019,3.055502,0.701515,0.711773,0.035443,-1.109368,-0.514844,-0.308966,0.407265,-0.269634,0.046618
1413,1.629898,-0.795082,3.087593,0.699004,0.713921,0.04136,-1.065401,-0.779829,-0.148086,0.449739,-0.338311,-0.010934
1414,1.629741,-0.794738,3.113559,0.699255,0.71368,0.041265,-0.831724,-1.080661,0.021642,0.382624,-0.446163,-0.072729
1415,1.616827,-0.790951,3.135413,0.702425,0.711022,0.032356,-0.740248,-1.643231,0.23451,0.320662,-0.439904,-0.095222
1416,1.58685,-0.781453,-3.131776,0.7098,0.704311,0.011396,-0.447426,-2.343523,0.614535,0.311319,-0.376339,-0.052793
1417,1.533934,-0.764214,-3.127993,0.721436,0.69197,-0.026606,0.119676,-3.01392,1.006052,0.441406,-0.155227,-0.005484
1418,1.4571,-0.740306,3.137648,0.733496,0.674514,-0.083757,1.115064,-3.312135,1.192848,0.486567,-0.004394,-0.147352
1419,1.370304,-0.713594,3.105304,0.74087,0.654555,-0.150562,1.321889,-3.254741,1.046805,0.290761,0.259782,0.041568
1420,1.298436,-0.69311,3.097742,0.740906,0.638933,-0.206935,-0.057521,-3.392056,0.88459,-0.021043,0.484251,0.446666
1421,1.245238,-0.684348,3.125533,0.734131,0.632168,-0.247821,-1.289843,-3.679611,0.603954,-0.000549,0.529758,0.7625
1422,1.191979,-0.687118,-3.120597,0.718268,0.634312,-0.285901,-1.248339,-3.72558,0.342588,0.066949,0.279492,0.908902
1423,1.139111,-0.674705,-3.100337,0.709254,0.624667,-0.326727,-0.0102,-2.915493,1.279552,0.481969,-0.031817,0.406393
1424,1.105999,-0.636291,-3.082266,0.718978,0.594216,-0.360523,0.061924,-1.844508,2.451591,0.741562,-0.157021,-0.140041
1425,1.08323,-0.599742,-3.038598,0.729293,0.56443,-0.386719,-1.271931,-3.048141,2.244059,0.528215,-0.081794,-0.137283
1426,1.051223,-0.585636,-2.979592,0.723383,0.552729,-0.413772,-1.789753,-3.360958,1.534747,0.162573,0.01682,0.312011
1427,1.018094,-0.577158,-2.929026,0.713243,0.545645,-0.43995,-1.441112,-2.829018,1.407246,-0.192629,0.084375,0.525063
1428,0.993648,-0.567853,-2.887431,0.706501,0.537823,-0.460003,-1.145497,-2.024039,1.243773,-0.324421,0.101169,0.538204
1429,0.983777,-0.562656,-2.851469,0.704244,0.533434,-0.468496,-1.126374,-1.148334,0.949023,-0.383397,0.015699,0.436315
1430,0.987326,-0.561491,-2.818514,0.70642,0.532449,-0.466336,-1.140493,-0.450803,0.751478,-0.343734,-0.136819,0.33064
1431,1.001923,-0.564058,-2.786911,0.711998,0.53462,-0.455237,-1.236437,0.060675,0.532235,-0.374779,-0.196317,0.284659
1432,1.023016,-0.572766,-2.756031,0.717439,0.541958,-0.437678,-1.394672,0.341764,0.172915,-0.406908,-0.252621,0.279856
1433,1.053627,-0.588933,-2.726091,0.722788,0.555474,-0.411128,-1.515585,0.864503,-0.176844,-0.460047,-0.359582,0.231395
1434,1.092744,-0.609025,-2.697871,0.728255,0.572068,-0.377337,-1.496184,1.390543,-0.408119,-0.474272,-0.406022,0.220232
1435,1.139412,-0.631429,-2.673489,0.733237,0.590298,-0.337508,-1.304358,1.794662,-0.669011,-0.468955,-0.461499,0.161452
1436,1.193156,-0.656425,-2.655573,0.73636,0.610289,-0.292099,-1.049758,2.33411,-0.993732,-0.418565,-0.453627,0.118805
1437,1.248406,-0.685816,-2.645865,0.734032,0.633305,-0.245199,-0.717916,2.395374,-1.416645,-0.368507,-0.440815,0.041982
1438,1.285423,-0.718948,-2.648026,0.722066,0.658593,-0.21184,-0.232155,1.532771,-1.638609,0.066539,-0.152169,-0.152707
1439,1.295568,-0.743338,-2.65689,0.708505,0.676749,-0.200079,0.087165,0.413461,-0.924577,0.565894,0.194497,-0.247675
1440,1.293656,-0.7505,-2.657948,0.703441,0.682005,-0.200101,-0.270381,-0.23304,-0.113329,0.648366,0.090151,-0.35567
1441,1.299755,-0.750987,-2.64044,0.704328,0.682361,-0.195718,-0.796396,-0.294691,0.308228,0.21512,-0.168261,-0.213172
1442,1.317896,-0.746199,-2.617854,0.710918,0.678852,-0.183725,-0.512533,0.628195,0.505581,-0.123851,-0.385304,0.032114
1443,1.349171,-0.735653,-2.614847,0.72326,0.671071,-0.16297,0.263929,1.775934,0.522353,-0.210808,-0.309224,0.096975
1444,1.375462,-0.7258,-2.621319,0.733744,0.663734,-0.145176,0.299361,1.197982,0.368449,-0.160289,-0.155876,0.020024
1445,1.384916,-0.719123,-2.623742,0.739423,0.658725,-0.139049,0.060965,0.306405,0.294219,-0.054227,-0.019504,0.095378
1446,1.399789,-0.714394,-2.618001,0.744471,0.655159,-0.128566,-0.3589,0.837523,0.239331,0.163351,0.264701,0.042018
1447,1.434485,-0.71323,-2.602053,0.749237,0.65428,-0.102767,-0.612517,1.259674,0.117377,0.367813,0.487749,0.095809
1448,1.464922,-0.708302,-2.587594,0.755215,0.650545,-0.080258,-0.454949,0.825208,0.471548,0.226139,0.481092,0.453122
1449,1.476509,-0.697456,-2.580392,0.763074,0.64227,-0.072162,-0.116359,0.053463,0.565701,0.029223,0.237155,0.512302
1450,1.468092,-0.686613,-2.577396,0.769322,0.633922,-0.079291,0.229826,-0.963178,0.623901,0.359798,0.279866,-0.002419
1451,1.405531,-0.66125,-2.6195,0.778472,0.614103,-0.129839,2.587361,-2.063693,1.264552,0.417512,-0.32646,-0.818022
1452,1.358638,-0.631371,-2.65921,0.78912,0.590252,-0.169976,1.004641,-0.618693,0.917292,0.089359,-0.157589,-0.227958
1453,1.365559,-0.624421,-2.662898,0.794275,0.584628,-0.165343,-0.019619,1.064253,-0.01069,-0.00689,0.176313,0.89981
1454,1.396789,-0.630617,-2.66025,0.795467,0.589643,-0.139831,-0.230737,1.525248,-0.29263,0.207355,0.082934,0.449585
1455,1.414907,-0.633039,-2.655807,0.796457,0.591598,-0.125175,-0.125166,0.162209,0.019639,0.405096,-0.170959,0.029884
1456,1.416289,-0.634446,-2.645181,0.795806,0.592732,-0.123946,-0.814869,-0.260128,-0.059413,0.513307,-0.42252,0.018447
1457,1.434137,-0.638575,-2.617206,0.79546,0.596052,-0.109389,-1.203116,0.208994,-0.089432,0.178707,-0.062742,0.374968
1458,1.447117,-0.646151,-2.590194,0.792309,0.602117,-0.098495,-1.061084,-0.44686,-0.301244,0.024311,-0.017568,0.08194
1459,1.446438,-0.656742,-2.567631,0.785869,0.61054,-0.098236,-0.888236,-0.842033,-0.4619,0.149418,-0.153051,-0.247757
1460,1.43909,-0.668227,-2.549302,0.778123,0.619595,-0.10308,-0.741651,-0.987415,-0.462826,0.170638,-0.248807,-0.189721
1461,1.425815,-0.677111,-2.535269,0.771209,0.626544,-0.112601,-0.46271,-1.197813,-0.303579,0.135758,-0.275165,-0.151986
1462,1.40294,-0.680938,-2.533984,0.766062,0.629522,-0.12981,0.152534,-1.076125,-0.09968,0.116765,-0.275594,-0.214901
1463,1.378014,-0.679161,-2.547201,0.763686,0.628141,-0.149077,0.739348,-0.707958,0.028929,0.051241,-0.179715,-0.004991
1464,1.347108,-0.672402,-2.57117,0.762837,0.622867,-0.173542,1.069043,-0.964564,0.244137,-0.036167,-0.2206,0.042163
1465,1.307107,-0.657967,-2.58889,0.763888,0.611509,-0.206232,0.633292,-1.78095,0.717498,-0.179476,-0.37097,-0.009085
1466,1.25037,-0.637607,-2.59058,0.762624,0.595275,-0.253086,0.321927,-3.530457,1.067942,-0.147466,-0.365569,-0.210278
1467,1.156954,-0.594567,-2.590837,0.758461,0.56015,-0.333121,0.247791,-4.832917,1.306237,0.064186,-0.100326,-0.015008
1468,1.080028,-0.581286,-2.567185,0.737114,0.549099,-0.393896,-1.046959,-4.306439,0.77309,0.160531,0.127567,0.702489
1469,1.029605,-0.582891,-2.535877,0.715568,0.550439,-0.430092,-0.992319,-2.831331,0.534436,-0.16677,-0.087213,0.842461
1470,0.98824,-0.582175,-2.525155,0.697499,0.549842,-0.459532,-0.092564,-2.051652,0.047271,-0.220326,0.014382,0.36334
1471,0.968211,-0.585793,-2.525752,0.686512,0.552861,-0.472279,-0.100637,-0.326891,-0.231665,-0.287571,0.133144,0.416111
1472,0.980274,-0.591165,-2.523314,0.689682,0.557329,-0.462302,-0.357816,0.977378,-0.101605,-0.369842,0.049147,0.535773
1473,1.016873,-0.599859,-2.5113,0.701988,0.564526,-0.434192,-0.889973,1.721798,-0.121231,-0.259056,-0.049984,0.297046
1474,1.070887,-0.616647,-2.485486,0.715987,0.578303,-0.391061,-1.599173,2.141268,-0.243158,-0.077849,-0.068827,0.028527
1475,1.14671,-0.640115,-2.444576,0.73098,0.597288,-0.330024,-2.235274,2.930097,-0.355435,0.107659,-0.04553,-0.128426
1476,1.250454,-0.668123,-2.395241,0.745052,0.619514,-0.247185,-2.253611,4.118604,-0.786511,0.236393,0.019112,-0.16703
1477,1.366511,-0.697895,-2.357658,0.750264,0.642606,-0.155436,-1.419966,4.837117,-1.10528,0.342479,0.068529,-0.308904
1478,1.465769,-0.71273,-2.340639,0.75241,0.653902,-0.079315,-0.477436,3.86962,-0.268516,0.206147,0.096083,-0.511978
1479,1.522979,-0.712431,-2.334853,0.75591,0.653675,-0.036173,-0.051036,2.04706,0.128835,0.223429,0.210506,-0.514868
1480,1.553799,-0.705209,-2.335241,0.761366,0.648193,-0.012942,-0.028655,1.478699,0.517484,-0.003935,-0.017731,-0.528317
1481,1.584146,-0.692876,-2.337788,0.769343,0.638753,0.010271,0.337174,1.570695,0.637426,-0.206233,-0.292836,-0.263979
1482,1.593767,-0.683548,-2.360648,0.775132,0.631548,0.017808,1.165994,0.998031,0.338438,-0.248628,-0.286882,-0.212709
1483,1.584702,-0.682373,-2.398312,0.776003,0.630637,0.010792,1.44744,0.554426,-0.058543,-0.062975,0.103189,0.092495
1484,1.579098,-0.682657,-2.418901,0.775872,0.630857,0.006441,0.305145,0.375359,0.156962,-0.089944,0.187258,0.287123
1485,1.589896,-0.675778,-2.413547,0.780078,0.625504,0.014901,-0.307428,0.340301,0.39735,-0.022693,-0.066285,0.315345
1486,1.591978,-0.668249,-2.414935,0.784732,0.619613,0.016625,0.343231,0.048369,0.3777,0.388623,0.103257,0.0765
1487,1.591853,-0.659357,-2.432282,0.790211,0.612609,0.016642,0.769906,0.906962,0.545155,0.927517,0.461198,0.226903
1488,1.60205,-0.639239,-2.453311,0.802158,0.596585,0.025078,0.850732,0.931181,1.34365,0.778103,-0.029355,0.0774
1489,1.577365,-0.613126,-2.477705,0.817836,0.575427,0.005372,0.952366,-1.342732,1.143244,0.254293,-0.233233,-0.260515
1490,1.548641,-0.599741,-2.487226,0.825279,0.564429,-0.018288,-0.029139,-0.644991,0.400557,-0.06057,0.125955,0.623009
1491,1.560009,-0.596679,-2.475235,0.827158,0.561899,-0.008923,-0.626517,0.473738,0.072348,-0.147074,0.069601,0.512463
1492,1.570724,-0.596546,-2.462887,0.827281,0.561788,-6.00E-05,-0.404091,0.01741,-0.022722,0.054631,-0.223257,-0.068589
1493,1.573656,-0.597267,-2.456153,0.826872,0.562385,0.002365,-0.219701,-0.017345,-0.016049,0.216966,-0.263786,-0.066787
1494,1.573775,-0.596067,-2.454349,0.827547,0.561392,0.002465,0.02059,-0.100613,0.086149,0.187941,-0.212805,0.012428
1495,1.565139,-0.594144,-2.456322,0.828614,0.5598,-0.004688,0.138614,-0.639091,0.112233,0.132308,-0.142167,0.014286
1496,1.53656,-0.590797,-2.464083,0.83001,0.557023,-0.028427,0.42797,-1.454306,0.197552,0.181175,-0.064515,-0.410614
1497,1.499409,-0.585889,-2.479542,0.831099,0.55294,-0.059431,0.863916,-1.326853,0.181206,0.20334,-0.080925,-0.169314
1498,1.462469,-0.580663,-2.510201,0.831198,0.548578,-0.090396,1.481969,-0.816463,0.147481,0.131524,-0.163599,-0.016675
1499,1.427467,-0.573217,-2.538279,0.831546,0.542338,-0.120007,0.915078,-1.22734,0.292531,-0.323168,-0.346995,0.129666
1500,1.381799,-0.562894,-2.54976,0.830655,0.533636,-0.158888,0.51048,-2.512499,0.485768,-0.204388,-0.372412,-0.06772
1501,1.306433,-0.550104,-2.564448,0.822854,0.522776,-0.222746,0.929266,-3.854963,0.443412,-0.000741,-0.158,-0.237612
1502,1.213709,-0.536866,-2.579291,0.805109,0.511445,-0.300371,0.54249,-4.214755,0.444376,0.146017,0.143676,0.081423
1503,1.141107,-0.531772,-2.571444,0.783558,0.507062,-0.359062,-0.640189,-3.545278,0.283569,0.233044,0.296237,0.653862
1504,1.091764,-0.537119,-2.555076,0.762477,0.511663,-0.396017,-0.653175,-2.50945,-0.066089,-0.026699,0.105555,0.659857
1505,1.056247,-0.540192,-2.551258,0.746562,0.5143,-0.422067,0.055891,-1.428481,-0.076408,-0.070293,0.07916,0.34446
1506,1.044098,-0.541531,-2.554441,0.740783,0.515449,-0.430758,-0.038697,0.008118,-0.146208,-0.180648,0.089913,0.211841
1507,1.059509,-0.548608,-2.54968,0.744134,0.5215,-0.417496,-0.562197,0.947733,-0.235458,-0.199059,0.051636,0.3331
1508,1.093848,-0.562361,-2.535424,0.751585,0.533185,-0.388373,-1.019654,1.525332,-0.426333,-0.149763,0.033633,0.246069
1509,1.141248,-0.583784,-2.512903,0.758583,0.551185,-0.347487,-1.485782,1.87165,-0.580652,-0.207008,0.052254,0.139037
1510,1.201861,-0.608625,-2.480966,0.765229,0.57174,-0.295867,-1.797946,2.379002,-0.646507,-0.132585,-0.084329,-0.099397
1511,1.286641,-0.635312,-2.441906,0.77261,0.593428,-0.225647,-1.969689,3.54289,-0.915186,0.002872,-0.070128,-0.157364
1512,1.389991,-0.668289,-2.405877,0.772089,0.619644,-0.141139,-1.623857,4.302026,-1.379488,0.019644,-0.165848,-0.23766
1513,1.491728,-0.696252,-2.371408,0.764855,0.641346,-0.060602,-1.426975,3.527868,-1.091905,0.18734,-0.100727,-0.434179
1514,1.545584,-0.71458,-2.344194,0.755128,0.655301,-0.019043,-0.813588,0.645512,-0.628864,0.341719,0.152057,-0.348435
1515,1.539727,-0.716903,-2.335572,0.753481,0.657053,-0.023418,-0.037238,-0.86738,0.079251,0.343504,-0.164163,-0.345815
1516,1.527559,-0.709097,-2.344805,0.758241,0.651149,-0.032804,0.571877,0.084059,0.57901,0.027877,-0.217296,-0.311525
1517,1.5299,-0.692668,-2.36856,0.768902,0.638593,-0.031463,1.171937,1.380626,0.826162,-0.088604,-0.076321,-0.0766
1518,1.542322,-0.679809,-2.400345,0.777378,0.628644,-0.022141,1.169196,1.566504,0.432799,-0.348697,0.197329,0.244339
1519,1.553411,-0.671297,-2.424155,0.782898,0.622002,-0.013612,0.822212,1.07328,0.467327,-0.429443,0.149467,0.575395
1520,1.553687,-0.663498,-2.43984,0.787728,0.615876,-0.013479,0.485312,0.15616,0.206571,-0.173271,0.409362,0.162526
1521,1.537021,-0.66522,-2.455039,0.786332,0.617232,-0.026569,0.857171,-0.598768,-0.203266,0.249312,0.281236,0.002841
1522,1.518134,-0.665196,-2.490163,0.785705,0.617213,-0.041415,1.50692,0.872177,0.082467,0.855546,0.237477,-0.035642
1523,1.532374,-0.655018,-2.515688,0.792452,0.609173,-0.030462,0.720369,1.472027,0.738501,1.047361,-0.09216,0.059378
1524,1.53168,-0.633937,-2.532861,0.805086,0.592321,-0.031508,0.75839,-0.292028,0.961081,0.897673,-0.430807,0.068129
1525,1.510091,-0.625196,-2.539327,0.809355,0.585256,-0.049192,-0.080593,-0.881628,0.216767,0.164247,-0.306585,0.359373
1526,1.506984,-0.622701,-2.531602,0.810653,0.583231,-0.0518,-0.243261,-0.165768,0.092936,0.063721,-0.208231,0.138409
1527,1.501405,-0.623324,-2.533809,0.809988,0.583737,-0.056297,0.208108,-0.337028,-0.093835,0.222116,-0.175076,-0.341591
1528,1.488812,-0.625133,-2.537062,0.808162,0.585205,-0.066405,0.09895,-0.632859,-0.078195,0.307821,-0.21138,-0.367005
1529,1.469083,-0.624391,-2.540626,0.807126,0.584603,-0.082379,0.183825,-1.052457,0.084237,0.331713,-0.20292,-0.202487
1530,1.438526,-0.619306,-2.547395,0.807169,0.580471,-0.107391,0.416572,-1.488863,0.325704,0.243842,-0.199977,-0.134888
1531,1.399562,-0.606271,-2.558296,0.80976,0.569807,-0.14003,0.544704,-1.761565,0.744623,0.117578,-0.211668,0.01529
1532,1.338202,-0.583323,-2.571132,0.812162,0.550801,-0.192386,0.973674,-3.467034,1.162138,-0.196714,-0.263066,-0.419843
1533,1.242755,-0.555798,-2.588458,0.804182,0.527621,-0.273693,0.94067,-4.546524,1.015877,-0.20677,-0.140597,-0.162189
1534,1.155925,-0.540492,-2.58848,0.784716,0.514558,-0.345616,-0.12469,-4.163965,0.576379,-0.169436,0.048003,0.192876
1535,1.085017,-0.537324,-2.573654,0.759696,0.511839,-0.401103,-0.61568,-3.760664,0.312854,-0.397925,0.074877,0.867732
1536,1.023237,-0.540042,-2.563596,0.732291,0.514172,-0.446516,-0.259975,-3.089273,-0.061535,-0.393409,0.006916,0.749357
1537,0.97947,-0.546516,-2.563761,0.709275,0.519714,-0.476263,-0.179881,-1.494605,-0.384554,-0.295151,-0.024231,0.495245
1538,0.975689,-0.557078,-2.56878,0.702885,0.528708,-0.475837,-0.085305,0.818642,-0.599434,-0.172306,0.022836,0.473396
1539,1.010717,-0.570662,-2.567928,0.712967,0.540189,-0.447073,-0.67968,2.045514,-0.535723,-0.195663,-0.030363,0.352361
